ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,PROGRAMME__C,ORDER__C,PRODUCT__C,EXEMPTION_REASONS__C,EXEMPTIONS_ALLOWED__C,MODULE_NAME__C,NUMBER_OF_RESITS_ALLOWED__C
a3w0X000000OCTPQA4,FALSE,MOD-004134,GBP,1556285703000,005b0000002eGGJAA2,1562343517000,0050X000008U8PoQAK,1562343517000,a3z0X000000NDo3QAG,25,01t0X00000A37olQAB,,FALSE,<a href=""/a3w0X000000OCTP"" target=""_top"">Professional Regulatory Skills – Day 4</a>,3
a3w0X000000OCTjQAO,FALSE,MOD-004138,GBP,1556291322000,005b0000002eGGJAA2,1556291322000,005b0000002eGGJAA2,1556291322000,a3z0X000000NDoIQAW,15,01t0X00000A37qxQAB,,FALSE,<a href=""/a3w0X000000OCTj"" target=""_top"">Advanced Certificate in Fund Administration - Induction Session</a>,1
a3w0X000000OCToQAO,FALSE,MOD-004139,GBP,1556291364000,005b0000002eGGJAA2,1556291364000,005b0000002eGGJAA2,1556291364000,a3z0X000000NDoIQAW,20,01t0X00000A37r2QAB,,FALSE,<a href=""/a3w0X000000OCTo"" target=""_top"">Advanced Certificate in Fund Administration - Workshop 1</a>,1
a3w0X000000OCTtQAO,FALSE,MOD-004140,GBP,1556291435000,005b0000002eGGJAA2,1556291435000,005b0000002eGGJAA2,1556291435000,a3z0X000000NDoIQAW,25,01t0X00000A37r7QAB,,FALSE,<a href=""/a3w0X000000OCTt"" target=""_top"">Advanced Certificate in Fund Administration - Workshop 2</a>,1
a3w0X000000OCTyQAO,FALSE,MOD-004141,GBP,1556291499000,005b0000002eGGJAA2,1556291499000,005b0000002eGGJAA2,1556291499000,a3z0X000000NDoIQAW,30,01t0X00000A37rCQAR,,FALSE,<a href=""/a3w0X000000OCTy"" target=""_top"">Advanced Certificate in Fund Administration - Tutor Support Package</a>,1
a3w0X000000OCUDQA4,FALSE,MOD-004144,GBP,1556534897000,005b0000002eGGJAA2,1556534897000,005b0000002eGGJAA2,1556534897000,a3z0X000000NDtrQAG,10,01t0X00000A384xQAB,,FALSE,<a href=""/a3w0X000000OCUD"" target=""_top"">ICA Certificate in Anti Money Laundering - Registration</a>,999
a3w0X000000OCUIQA4,FALSE,MOD-004145,GBP,1556535057000,005b0000002eGGJAA2,1556535057000,005b0000002eGGJAA2,1556535057000,a3z0X000000NDtrQAG,15,01t0X00000A3852QAB,,FALSE,<a href=""/a3w0X000000OCUI"" target=""_top"">ICA Certificate in Anti Money Laundering - Workshop</a>,999
a3w0X000000OCUwQAO,FALSE,MOD-004153,GBP,1556624433000,005b0000002eGGJAA2,1556624433000,005b0000002eGGJAA2,1556624433000,a3z0X000000NDvxQAG,15,01t0X00000A38JsQAJ,,FALSE,<a href=""/a3w0X000000OCUw"" target=""_top"">Int&#39;l Advanced Certificate in Anti Money Laundering - Workshop One</a>,3
a3w0X000000OCVBQA4,FALSE,MOD-004156,GBP,1556624661000,005b0000002eGGJAA2,1556624661000,005b0000002eGGJAA2,1556624661000,a3z0X000000NDvxQAG,30,01t0X00000A38K7QAJ,,FALSE,<a href=""/a3w0X000000OCVB"" target=""_top"">ICA Int&#39;l Advanced Certificate in Anti Money Laundering - Assignment Two</a>,3
a3w0X000000OCWYQA4,FALSE,MOD-004163,GBP,1556878698000,005b0000002eGGJAA2,1556878698000,005b0000002eGGJAA2,1556878698000,a3z0X000000NE2AQAW,10,01t0X00000A38pcQAB,,FALSE,<a href=""/a3w0X000000OCWY"" target=""_top"">ICA Specialist Certificate in Trade Based Money Laundering - Registration</a>,3
a3w0X000000OCWiQAO,FALSE,MOD-004165,GBP,1556880799000,005b0000002eGGJAA2,1556880937000,005b0000002eGGJAA2,1556880937000,a3z0X000000NE2KQAW,10,01t0X00000A38qBQAR,,FALSE,<a href=""/a3w0X000000OCWi"" target=""_top"">ICA Specialist Certificate in Money Laundering in Correspondent Banking</a>,999
a3w0X000000OCWnQAO,FALSE,MOD-004166,GBP,1556880917000,005b0000002eGGJAA2,1556880946000,005b0000002eGGJAA2,1556880946000,a3z0X000000NE2KQAW,15,01t0X00000A38qaQAB,,FALSE,<a href=""/a3w0X000000OCWn"" target=""_top"">ICA Specialist Certificate in Money Laundering in Correspondent Banking Workshop</a>,999
a3w0X000000OCWxQAO,FALSE,MOD-004168,GBP,1556881648000,005b0000002eGGJAA2,1556881667000,005b0000002eGGJAA2,1556881667000,a3z0X000000NE2PQAW,15,01t0X00000A38rJQAR,,FALSE,<a href=""/a3w0X000000OCWx"" target=""_top"">ICA Certificate in KYC &amp; CDD - Workshop</a>,3
a3w0X000000OCXCQA4,FALSE,MOD-004171,GBP,1557387372000,005b0000000L1KUAA0,1557387434000,005b0000000L1KUAA0,1557387434000,a3z0X000000NEDwQAO,20,01t0X00000A39c3QAB,,FALSE,<a href=""/a3w0X000000OCXC"" target=""_top"">ICTA Certificate in Anti Money Laundering Investigations Workshop</a>,1
a3w0X000000OCXMQA4,FALSE,MOD-004173,GBP,1557479424000,005b0000000L1KUAA0,1557479424000,005b0000000L1KUAA0,1557479424000,a3z0X000000NEG7QAO,10,01t0X00000A39ypQAB,,FALSE,<a href=""/a3w0X000000OCXM"" target=""_top"">Advanced Certificate in Fund Administration - Registration</a>,1
a3w0X000000OCXbQAO,FALSE,MOD-004176,GBP,1557479704000,005b0000000L1KUAA0,1557479704000,005b0000000L1KUAA0,1557479704000,a3z0X000000NEG7QAO,40,01t0X00000A39zOQAR,,FALSE,<a href=""/a3w0X000000OCXb"" target=""_top"">Advanced Certificate in Fund Administration - Virtual Classroom 2</a>,1
a3w0X000000OCYFQA4,FALSE,MOD-004183,GBP,1558518994000,005b0000000L1KUAA0,1558518994000,005b0000000L1KUAA0,1558518994000,a3z0X000000NEdfQAG,20,01t0X00000A3Bh8QAF,,FALSE,<a href=""/a3w0X000000OCYF"" target=""_top"">Advanced Specialist Training in AML/CFT Bank Supervisory Examination - Mod 1 Wks</a>,1
a3w0X000000OCYKQA4,FALSE,MOD-004184,GBP,1558519210000,005b0000000L1KUAA0,1558519210000,005b0000000L1KUAA0,1558519210000,a3z0X000000NEdkQAG,10,01t0X00000A3BhDQAV,,FALSE,<a href=""/a3w0X000000OCYK"" target=""_top"">Advanced Specialist Training in AML/CFT Bank Supervisory Examination - Mod 2 Reg</a>,1
a3w0X000000OCYjQAO,FALSE,MOD-004189,GBP,1558519398000,005b0000000L1KUAA0,1558519398000,005b0000000L1KUAA0,1558519398000,a3z0X000000NEduQAG,20,01t0X00000A3BhhQAF,,FALSE,<a href=""/a3w0X000000OCYj"" target=""_top"">Advanced Specialist Training in AML/CFT Bank Supervisory Examination - Mod 4 wks</a>,1
a3w0X000000OCMnQAO,FALSE,MOD-004092,GBP,1554376359000,005b0000002eGGJAA2,1554376359000,005b0000002eGGJAA2,1554376359000,a3z0X000000ND4ZQAW,25,01t0X00000A33fPQAR,,FALSE,<a href=""/a3w0X000000OCMn"" target=""_top"">SHRM - Workshop 4</a>,3
a3w0X000000OCREQA4,FALSE,MOD-004117,GBP,1555414505000,005b0000002eGGJAA2,1555414505000,005b0000002eGGJAA2,1555414505000,a3z0X000000NDTZQA4,25,01t0X00000A36DOQAZ,,FALSE,<a href=""/a3w0X000000OCRE"" target=""_top"">Certified Professional in Financial Crime Compliance - Class 3</a>,999
a3w0X000000OCTZQA4,FALSE,MOD-004136,GBP,1556285987000,005b0000002eGGJAA2,1562343391000,0050X000008U8PoQAK,1562343391000,a3z0X000000NDo3QAG,35,01t0X00000A37ovQAB,,FALSE,<a href=""/a3w0X000000OCTZ"" target=""_top"">Professional Regulatory Skills – Assessment 2</a>,3
a3w0X000000OCU3QAO,FALSE,MOD-004142,GBP,1556291545000,005b0000002eGGJAA2,1556291545000,005b0000002eGGJAA2,1556291545000,a3z0X000000NDoIQAW,35,01t0X00000A37rHQAR,,FALSE,<a href=""/a3w0X000000OCU3"" target=""_top"">Advanced Certificate in Fund Administration - Assignment</a>,3
a3w0X000000OCU8QAO,FALSE,MOD-004143,GBP,1556291710000,005b0000002eGGJAA2,1556291710000,005b0000002eGGJAA2,1556291710000,a3z0X000000NDoIQAW,40,01t0X00000A37rRQAR,,FALSE,<a href=""/a3w0X000000OCU8"" target=""_top"">Advanced Certificate in Fund Administration - Exam</a>,3
a3w0X000000OCUXQA4,FALSE,MOD-004148,GBP,1556623242000,005b0000002eGGJAA2,1556623242000,005b0000002eGGJAA2,1556623242000,a3z0X000000NDvsQAG,15,01t0X00000A38J9QAJ,,FALSE,<a href=""/a3w0X000000OCUX"" target=""_top"">Int&#39;l Advanced Certificate in Anti Money Laundering - Workshop One</a>,3
a3w0X000000OCUcQAO,FALSE,MOD-004149,GBP,1556623342000,005b0000002eGGJAA2,1556623342000,005b0000002eGGJAA2,1556623342000,a3z0X000000NDvsQAG,20,01t0X00000A38JEQAZ,,FALSE,<a href=""/a3w0X000000OCUc"" target=""_top"">ICA International Advanced Certificate in Anti Money Laundering - Workshop Two</a>,3
a3w0X000000OCUmQAO,FALSE,MOD-004151,GBP,1556623683000,005b0000002eGGJAA2,1556623683000,005b0000002eGGJAA2,1556623683000,a3z0X000000NDvsQAG,30,01t0X00000A38JTQAZ,,FALSE,<a href=""/a3w0X000000OCUm"" target=""_top"">ICA Int&#39;l Advanced Certificate in Anti Money Laundering - Assignment Two</a>,3
a3w0X000000OCVQQA4,FALSE,MOD-004159,GBP,1556630220000,005b0000000L1KUAA0,1556630543000,005b0000000L1KUAA0,1556630543000,a3z0X000000NDVuQAO,30,01t0X00000A38L0QAJ,,FALSE,<a href=""/a3w0X000000OCVQ"" target=""_top"">ICA Certificado Avanzado Internacional en Prevención de Blanqueo de  - Trabajo 1</a>,3
a3w0X000000OCWdQAO,FALSE,MOD-004164,GBP,1556878910000,005b0000002eGGJAA2,1556878910000,005b0000002eGGJAA2,1556878910000,a3z0X000000NE2AQAW,15,01t0X00000A38pmQAB,,FALSE,<a href=""/a3w0X000000OCWd"" target=""_top"">ICA Specialist Certificate in Trade Based Money Laundering - Workshop</a>,3
a3w0X000000OCX7QAO,FALSE,MOD-004170,GBP,1556882375000,005b0000002eGGJAA2,1556882375000,005b0000002eGGJAA2,1556882375000,a3z0X000000NE2UQAW,15,01t0X00000A38rTQAR,,FALSE,<a href=""/a3w0X000000OCX7"" target=""_top"">ICA Certificate in Managing Sanctions Risk - Workshop</a>,3
a3w0X000000OCXWQA4,FALSE,MOD-004175,GBP,1557479685000,005b0000000L1KUAA0,1557479685000,005b0000000L1KUAA0,1557479685000,a3z0X000000NEG7QAO,30,01t0X00000A39zJQAR,,FALSE,<a href=""/a3w0X000000OCXW"" target=""_top"">Advanced Certificate in Fund Administration - Virtual Classroom 1</a>,1
a3w0X000000OCV6QAO,FALSE,MOD-004155,GBP,1556624593000,005b0000002eGGJAA2,1556624593000,005b0000002eGGJAA2,1556624593000,a3z0X000000NDvxQAG,25,01t0X00000A38K2QAJ,,FALSE,<a href=""/a3w0X000000OCV6"" target=""_top"">Int&#39;l Advanced Certificate in Anti Money Laundering - Assignment One</a>,3
a3w0X000000OCYoQAO,FALSE,MOD-004190,GBP,1558519418000,005b0000000L1KUAA0,1558519418000,005b0000000L1KUAA0,1558519418000,a3z0X000000NEdzQAG,10,01t0X00000A3BhSQAV,,FALSE,<a href=""/a3w0X000000OCYo"" target=""_top"">Advanced Specialist Training in AML/CFT Bank Supervisory Exam - Mod 5 - Reg</a>,1
a3w0X000000OCYtQAO,FALSE,MOD-004191,GBP,1558519433000,005b0000000L1KUAA0,1558519433000,005b0000000L1KUAA0,1558519433000,a3z0X000000NEdzQAG,20,01t0X00000A3BhmQAF,,FALSE,<a href=""/a3w0X000000OCYt"" target=""_top"">Advanced Specialist Training in AML/CFT Bank Supervisory Exam – Mod 5 Wks 1</a>,1
a3w0X000000OCZDQA4,FALSE,MOD-004195,GBP,1558688678000,005b0000000L1KUAA0,1558688678000,005b0000000L1KUAA0,1558688678000,a3z0X000000NEdzQAG,30,01t0X00000A3C0uQAF,,FALSE,<a href=""/a3w0X000000OCZD"" target=""_top"">Advanced Specialist Training in AML/CFT Bank Supervisory Exam – Mod 5 Wks 2</a>,1
a3w0X000000OCZIQA4,FALSE,MOD-004196,GBP,1558688689000,005b0000000L1KUAA0,1558688689000,005b0000000L1KUAA0,1558688689000,a3z0X000000NEdzQAG,40,01t0X00000A3C0zQAF,,FALSE,<a href=""/a3w0X000000OCZI"" target=""_top"">Advanced Specialist Training in AML/CFT Bank Supervisory Exam – Mod 5 Wks 3</a>,1
a3w0X000000OHAzQAO,FALSE,MOD-004341,GBP,1570701431000,0050X000008uoG9QAI,1570701431000,0050X000008uoG9QAI,1570701431000,a3z0X0000017TJKQA2,10,01t0X00000A59KxQAJ,,FALSE,<a href=""/a3w0X000000OHAz"" target=""_top"">ICA Spec Cert in Money Laundering Risk in Private Banking Reg</a>,1
a3w0X000000OHB4QAO,FALSE,MOD-004342,GBP,1570701450000,005b0000000L1KUAA0,1570701450000,005b0000000L1KUAA0,1570701450000,a3z0X0000017TJFQA2,10,01t0X00000A59KiQAJ,,FALSE,<a href=""/a3w0X000000OHB4"" target=""_top"">STEP Advanced Certificate in Advising the Family Business - Registration</a>,1
a3w0X000000OHB9QAO,FALSE,MOD-004343,GBP,1570701456000,0050X000008uoG9QAI,1570701456000,0050X000008uoG9QAI,1570701456000,a3z0X0000017TJKQA2,20,01t0X00000A59L2QAJ,,FALSE,<a href=""/a3w0X000000OHB9"" target=""_top"">ICA Spec Cert in Money Laundering Risk in Private Banking Assmnt</a>,1
a3w0X000000OHBJQA4,FALSE,MOD-004345,GBP,1570701469000,005b0000000L1KUAA0,1570701469000,005b0000000L1KUAA0,1570701469000,a3z0X0000017TJFQA2,30,01t0X00000A59KsQAJ,,FALSE,<a href=""/a3w0X000000OHBJ"" target=""_top"">STEP Advanced Certificate in Advising the Family Business - Online Access</a>,1
a3w0X000000OHBOQA4,FALSE,MOD-004346,GBP,1570701479000,005b0000000L1KUAA0,1570701479000,005b0000000L1KUAA0,1570701479000,a3z0X0000017TJFQA2,40,01t0X00000A59L7QAJ,,FALSE,<a href=""/a3w0X000000OHBO"" target=""_top"">STEP Advanced Certificate in Advising the Family Business - Assignment</a>,3
a3w0X000000OHBYQA4,FALSE,MOD-004348,GBP,1570701792000,005b0000000L1KUAA0,1570701792000,005b0000000L1KUAA0,1570701792000,a3z0X0000017TJPQA2,20,01t0X00000A59LHQAZ,,FALSE,<a href=""/a3w0X000000OHBY"" target=""_top"">STEP Advanced Certificate in Family Business Governance - Registration</a>,1
a3w0X000000OHBiQAO,FALSE,MOD-004350,GBP,1570702006000,005b0000000L1KUAA0,1570702006000,005b0000000L1KUAA0,1570702006000,a3z0X0000017TJPQA2,40,01t0X00000A59LWQAZ,,FALSE,<a href=""/a3w0X000000OHBi"" target=""_top"">STEP Advanced Certificate in Family Business Governance - Assignment</a>,1
a3w0X000000OHBxQAO,FALSE,MOD-004353,GBP,1570702268000,005b0000000L1KUAA0,1570702268000,005b0000000L1KUAA0,1570702268000,a3z0X0000017TJUQA2,30,01t0X00000A59KsQAJ,,FALSE,<a href=""/a3w0X000000OHBx"" target=""_top"">STEP Advanced Certificate in Advising the Family Business - Online Access</a>,1
a3w0X000000OHC2QAO,FALSE,MOD-004354,GBP,1570702282000,005b0000000L1KUAA0,1570702282000,005b0000000L1KUAA0,1570702282000,a3z0X0000017TJUQA2,40,01t0X00000A59LMQAZ,,FALSE,<a href=""/a3w0X000000OHC2"" target=""_top"">STEP Advanced Certificate in Family Business Governance - Online Access</a>,1
a3w0X000000OHC7QAO,FALSE,MOD-004355,GBP,1570702300000,005b0000000L1KUAA0,1570702300000,005b0000000L1KUAA0,1570702300000,a3z0X0000017TJUQA2,50,01t0X00000A59L7QAJ,,FALSE,<a href=""/a3w0X000000OHC7"" target=""_top"">STEP Advanced Certificate in Advising the Family Business - Assignment</a>,3
a3w0X000000OHCMQA4,FALSE,MOD-004358,GBP,1570719751000,005b0000000L1KUAA0,1570719751000,005b0000000L1KUAA0,1570719751000,a3z0X000000vcWLQAY,110,01t0X00000A59OzQAJ,,FALSE,<a href=""/a3w0X000000OHCM"" target=""_top"">ICA Intl Diploma in Governance Risk &amp; Compliance Online - Virtual Classroom 2</a>,1
a3w0X000000OHCbQAO,FALSE,MOD-004361,GBP,1570719955000,005b0000000L1KUAA0,1570719955000,005b0000000L1KUAA0,1570719955000,a3z0X000000vcoAQAQ,100,01t0X00000A59PJQAZ,,FALSE,<a href=""/a3w0X000000OHCb"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Virtual Classroom 1</a>,1
a3w0X000000OHCqQAO,FALSE,MOD-004363,GBP,1570720030000,005b0000000L1KUAA0,1570720030000,005b0000000L1KUAA0,1570720030000,a3z0X000000vcoAQAQ,120,01t0X00000A59PYQAZ,,FALSE,<a href=""/a3w0X000000OHCq"" target=""_top"">ICA Intl Diploma In Anti Money Laundering - Virtual Classroom 3</a>,1
a3w0X000000OHFcQAO,FALSE,MOD-004365,GBP,1571135267000,0050X000008uoG9QAI,1571135267000,0050X000008uoG9QAI,1571135267000,a3z0X0000017TTeQAM,10,01t0X00000A5A7xQAF,,FALSE,<a href=""/a3w0X000000OHFc"" target=""_top"">ICA Spec Cert in Financial Crime Risk in Mobile Financial Services Online Reg</a>,1
a3w0X000000OHG8QAO,FALSE,MOD-004367,GBP,1571231446000,005b0000000L1KUAA0,1571231446000,005b0000000L1KUAA0,1571231446000,a3z0X0000017TVuQAM,10,01t0X000009KA2EQAW,,FALSE,<a href=""/a3w0X000000OHG8"" target=""_top"">ICA Specialist Certificate in Trade Based Money Laundering Reg</a>,1
a3w0X000000OHGIQA4,FALSE,MOD-004369,GBP,1571231666000,005b0000000L1KUAA0,1571231666000,005b0000000L1KUAA0,1571231666000,a3z0X0000017TVuQAM,20,01t0X00000A5ALqQAN,,FALSE,<a href=""/a3w0X000000OHGI"" target=""_top"">ICA Specialist Certificate in Trade Based Money Laundering Workshop</a>,1
a3w0X000000OHGSQA4,FALSE,MOD-004371,GBP,1571236837000,005b0000000L1KUAA0,1571236837000,005b0000000L1KUAA0,1571236837000,a3z0X0000017TWEQA2,20,01tb0000004Mzz2AAC,,FALSE,"<a href=""/a3w0X000000OHGS"" target=""_top"">ICA International Diploma in Governance, Risk and Compliance - Assignment One</a>",3
a3w0X000000OHIcQAO,FALSE,MOD-004377,GBP,1571397728000,005b0000000L1KUAA0,1571397728000,005b0000000L1KUAA0,1571397728000,a3z0X0000017Ta6QAE,1,01t0X00000A5AdTQAV,,FALSE,<a href=""/a3w0X000000OHIc"" target=""_top"">Level 4 Regulatory Compliance Officer Assessment</a>,1
a3w0X000000OHJNQA4,FALSE,MOD-004379,GBP,1571659548000,0050X000008uoG9QAI,1571659548000,0050X000008uoG9QAI,1571659548000,a3zb0000000kWwHAAU,80,01t0X00000A5ArCQAV,,FALSE,<a href=""/a3w0X000000OHJN"" target=""_top"">STEP Prof Postgrad Diploma in Private Wealth Advising - Reflective Journal</a>,1
a3w0X000000OHWTQA4,FALSE,MOD-004380,GBP,1572354848000,0050X000008uoG9QAI,1572354848000,0050X000008uoG9QAI,1572354848000,a3z0X0000017TzVQAU,10,01t0X00000A5DRuQAN,,FALSE,<a href=""/a3w0X000000OHWT"" target=""_top"">ICA Certificate in Financial Crime Prevention - Registration</a>,1
a3w0X000000OHYNQA4,FALSE,MOD-004387,GBP,1572532715000,0050X000008uoG9QAI,1575456774000,0050X000008WJKzQAO,1575456774000,a3z0X0000017U46QAE,10,01t0X00000A5Nr2QAF,,FALSE,<a href=""/a3w0X000000OHYN"" target=""_top"">Unit 3 - Money Laundering &amp; Terrorist Financing Registration</a>,1
a3w0X000000OHYSQA4,FALSE,MOD-004388,GBP,1572532723000,0050X000008uoG9QAI,1575456787000,0050X000008WJKzQAO,1575456787000,a3z0X0000017U46QAE,20,01t0X00000A5NqxQAF,,FALSE,<a href=""/a3w0X000000OHYS"" target=""_top"">Unit 3 - Money Laundering &amp; Terrorist Financing Assessment</a>,1
a3w0X000000OHgqQAG,FALSE,MOD-004407,GBP,1573732223000,0050X000008uoG9QAI,1573732223000,0050X000008uoG9QAI,1573732223000,a3z0X0000017UXmQAM,40,01t0X00000A5II1QAN,,FALSE,<a href=""/a3w0X000000OHgq"" target=""_top"">ICA Advanced Certificate in Business Compliance - Virtual Classroom 2</a>,1
a3w0X000000OHtxQAG,FALSE,MOD-004413,GBP,1574337326000,0050X000008uoG9QAI,1574337326000,0050X000008uoG9QAI,1574337326000,a3z0X0000017UjdQAE,30,01t0X00000A5KSIQA3,,FALSE,<a href=""/a3w0X000000OHtx"" target=""_top"">ICA Advanced Certificate in Managing Fraud - Workshop Two</a>,1
a3w0X000000OHu7QAG,FALSE,MOD-004415,GBP,1574337353000,0050X000008uoG9QAI,1597846050000,0050X000008uoG9QAI,1597846050000,a3z0X0000017UjdQAE,70,01t0X00000A5KSwQAN,,FALSE,<a href=""/a3w0X000000OHu7"" target=""_top"">ICA Advanced Certificate in Managing Fraud - Exam</a>,1
a3w0X000000OI6UQAW,FALSE,MOD-004421,GBP,1575284047000,0050X000008uoG9QAI,1575284047000,0050X000008uoG9QAI,1575284047000,a3z0X0000017U4QQAU,20,01t0X00000A5MqzQAF,,FALSE,<a href=""/a3w0X000000OI6U"" target=""_top"">Unit 6 - Customer Due Diligence Assessment</a>,1
a3w0X000000OI6jQAG,FALSE,MOD-004424,GBP,1575284303000,0050X000008WJKzQAO,1575285385000,0050X000008WJKzQAO,1575285385000,a3z0X0000017U4GQAU,10,01t0X00000A5MsbQAF,,FALSE,<a href=""/a3w0X000000OI6j"" target=""_top"">Unit 4 - Managing Sanctions Risk Registration</a>,1
a3w0X000000OI6yQAG,FALSE,MOD-004427,GBP,1575284622000,0050X000008uoG9QAI,1575284622000,0050X000008uoG9QAI,1575284622000,a3z0X0000017U4aQAE,20,01t0X00000A5MrxQAF,,FALSE,<a href=""/a3w0X000000OI6y"" target=""_top"">Unit 8 - Managing Bribery &amp; Corruption Risk Assessment</a>,1
a3w0X000000OI7DQAW,FALSE,MOD-004430,GBP,1575285055000,0050X000008uoG9QAI,1575285055000,0050X000008uoG9QAI,1575285055000,a3z0X0000017U4kQAE,10,01t0X00000A5MsHQAV,,FALSE,<a href=""/a3w0X000000OI7D"" target=""_top"">Unit 10 - Protecting the Consumer Registration</a>,1
a3w0X000000OIPeQAO,FALSE,MOD-004434,GBP,1576599911000,0050X000008uoG9QAI,1592296821000,005b0000000LhTfAAK,1592296821000,a3z0X000000D3WCQA0,40,01t0X00000A5SXcQAN,,FALSE,<a href=""/a3w0X000000OIPe"" target=""_top"">ICA Certificate in Combating Financing of Terrorism Workshop</a>,1
a3w0X000000OIQxQAO,FALSE,MOD-004438,GBP,1576855621000,0050X000008uoG9QAI,1576855621000,0050X000008uoG9QAI,1576855621000,a3z0X0000017Vn2QAE,20,01t0X00000A5QRHQA3,,FALSE,<a href=""/a3w0X000000OIQx"" target=""_top"">ICA Specialist Certificate in MLR in New Technology - Assessment</a>,1
a3w0X000000OIU6QAO,FALSE,MOD-004441,GBP,1577716507000,0050X000008uoG9QAI,1577716507000,0050X000008uoG9QAI,1577716507000,a3z0X0000017W6nQAE,20,01t0X00000A5TUNQA3,,FALSE,<a href=""/a3w0X000000OIU6"" target=""_top"">ICA Specialist Certificate in Money Laundering Risk in Correspondent Banking (W)</a>,1
a3w0X000000OIUBQA4,FALSE,MOD-004442,GBP,1577716519000,0050X000008uoG9QAI,1577716519000,0050X000008uoG9QAI,1577716519000,a3z0X0000017W6nQAE,30,01t0X00000A5TUIQA3,,FALSE,<a href=""/a3w0X000000OIUB"" target=""_top"">ICA Specialist Certificate in Money Laundering Risk in Correspondent Banking Ass</a>,1
a3w0X000000OnGjQAK,FALSE,MOD-004446,GBP,1579795481000,0050X000008uoG9QAI,1579795481000,0050X000008uoG9QAI,1579795481000,a3z0X000000oXiAQAU,70,01t0X00000A5YuPQAV,,FALSE,<a href=""/a3w0X000000OnGj"" target=""_top"">ICA Int&#39;l Advanced Certificate in AML Online - Virtual Classroom 2</a>,1
a3w0X000000OnVgQAK,FALSE,MOD-004451,GBP,1581065831000,0050X00000A79ttQAB,1581065831000,0050X00000A79ttQAB,1581065831000,a3z0X0000017XR3QAM,10,01t0X00000A5ceIQAR,,FALSE,<a href=""/a3w0X000000OnVg"" target=""_top"">Unit 2 - Conflict of Interest Management Registration</a>,2
a3w0X000000OnWZQA0,FALSE,MOD-004462,GBP,1581066761000,0050X00000A79ttQAB,1581066761000,0050X00000A79ttQAB,1581066761000,a3z0X0000017XRSQA2,10,01t0X00000A5cehQAB,,FALSE,<a href=""/a3w0X000000OnWZ"" target=""_top"">Unit 7 - Market Abuse Registration</a>,2
a3w0X000000OnXiQAK,FALSE,MOD-004470,GBP,1581431398000,0050X000008uoG9QAI,1581431398000,0050X000008uoG9QAI,1581431398000,a3z0X0000017XZvQAM,10,01t0X00000A5eZqQAJ,,FALSE,<a href=""/a3w0X000000OnXi"" target=""_top"">ICA Certificate in Compliance - HSBC Live Online Learning - Registration</a>,2
a3w0X000000OCN7QAO,FALSE,MOD-004096,GBP,1554377297000,005b0000002eGGJAA2,1554377297000,005b0000002eGGJAA2,1554377297000,a3z0X000000ND4eQAG,15,01t0X00000A33foQAB,,FALSE,<a href=""/a3w0X000000OCN7"" target=""_top"">SHRM - Virtual Classroom 2</a>,3
a3w0X000000OCQkQAO,FALSE,MOD-004111,GBP,1555410277000,005b0000002eGGJAA2,1555410277000,005b0000002eGGJAA2,1555410277000,a3z0X000000NDTPQA4,20,01t0X00000A36AYQAZ,,FALSE,<a href=""/a3w0X000000OCQk"" target=""_top"">ICA Int Advanced Certificate in Regulatory Compliance - Workshop Two</a>,3
a3w0X000000OCR4QAO,FALSE,MOD-004115,GBP,1555414214000,005b0000002eGGJAA2,1555414214000,005b0000002eGGJAA2,1555414214000,a3z0X000000NDTZQA4,15,01t0X00000A36DEQAZ,,FALSE,<a href=""/a3w0X000000OCR4"" target=""_top"">Certified Professional in Financial Crime Compliance - Class 1</a>,999
a3w0X000000OCSqQAO,FALSE,MOD-004127,GBP,1555514563000,005b0000002eGGJAA2,1555514563000,005b0000002eGGJAA2,1555514563000,a3z0X000000NDWTQA4,15,01t0X00000A36dWQAR,,FALSE,<a href=""/a3w0X000000OCSq"" target=""_top"">ICA International Diploma In Anti Money Laundering - Exam</a>,3
a3w0X000000OCUhQAO,FALSE,MOD-004150,GBP,1556623452000,005b0000002eGGJAA2,1556623452000,005b0000002eGGJAA2,1556623452000,a3z0X000000NDvsQAG,25,01t0X00000A38JJQAZ,,FALSE,<a href=""/a3w0X000000OCUh"" target=""_top"">Int&#39;l Advanced Certificate in Anti Money Laundering - Assignment One</a>,3
a3w0X000000OCUrQAO,FALSE,MOD-004152,GBP,1556624308000,005b0000002eGGJAA2,1556624308000,005b0000002eGGJAA2,1556624308000,a3z0X000000NDvxQAG,10,01t0X00000A38JnQAJ,,FALSE,<a href=""/a3w0X000000OCUr"" target=""_top"">Int&#39;l Advanced Certificate in Anti Money Laundering - Registration</a>,3
