,table_name,schema_name,column_name,data_type,null?,default,kind,expression,comment,database_name,autoincrement
1337,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTSTATUS__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1338,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT1ALLOWEDIT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
1339,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT1HEADING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1340,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT1TEXTDEFINITIONNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1341,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT1TEXT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1342,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT2ALLOWEDIT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
1343,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT2HEADING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1344,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT2TEXTDEFINITIONNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1345,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT2TEXT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1346,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT3ALLOWEDIT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
1347,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT3HEADING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1348,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT3TEXTDEFINITIONNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1349,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT3TEXT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1350,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT4ALLOWEDIT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
1351,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT4HEADING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1352,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT4TEXTDEFINITIONNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1353,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT4TEXT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1354,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT5ALLOWEDIT__C,"{""type"":""BOOLEAN"",""nullable"":true}",true,,COLUMN,,,SALESFORCE,
1355,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT5HEADING__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1356,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT5TEXTDEFINITIONNAME__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1357,C2G__CODACREDITNOTE__C,TEST,C2G__PRINTEDTEXT5TEXT__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1358,C2G__CODACREDITNOTE__C,TEST,C2G__SALESTAXDOCUMENTCODE__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
1359,C2G__CODACREDITNOTE__C,TEST,C2G__SALESTAXSTATUS__C,"{""type"":""TEXT"",""length"":16777216,""byteLength"":16777216,""nullable"":true,""fixed"":false}",true,,COLUMN,,,SALESFORCE,
