ID,ISDELETED,NAME,CURRENCYISOCODE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,CONTACT__C,LA1__C,FEE__C
a420X000000OhIIQA0,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050698000,005b0000000L1KUAA0,1571050698000,,0030X00002gW2uLQAS,a3Qb00000008ULuEAM,0
a420X000000OhIJQA0,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2umQAC,a3Qb00000008ULuEAM,0
a420X000000OhIMQA0,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2uNQAS,a3Qb00000008ULuEAM,0
a420X000000OhIRQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2uqQAC,a3Qb00000008ULuEAM,0
a420X000000OhITQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050846000,005b0000000L1KUAA0,1571050847000,,0030X00002gW2urQAC,a3Qb00000008ULuEAM,0
a420X000000OhIfQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2uxQAC,a3Qb00000008ULuEAM,0
a420X000000OhIkQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050861000,005b0000000L1KUAA0,1571050861000,,0030X00002gW2uZQAS,a3Qb00000008ULuEAM,0
a420X000000OhInQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,0030X00002gW2v2QAC,a3Qb00000008ULuEAM,0
a420X000000OhIoQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050826000,005b0000000L1KUAA0,1571050826000,,0030X00002gW2v3QAC,a3Qb00000008ULuEAM,0
a420X000000OhIpQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,0030X00002gW2v4QAC,a3Qb00000008ULuEAM,0
a420X000000OhIqQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2v5QAC,a3Qb00000008ULuEAM,0
a420X000000OhItQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2v8QAC,a3Qb00000008ULuEAM,0
a420X000000OhIuQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,0030X00002gW2v9QAC,a3Qb00000008ULuEAM,0
a420X000000OhIvQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2vaQAC,a3Qb00000008ULuEAM,0
a420X000000OhJ5QAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2vfQAC,a3Qb00000008ULuEAM,0
a420X000000OhJ8QAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2vGQAS,a3Qb00000008ULuEAM,0
a420X000000OhJ9QAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,0030X00002gW2vhQAC,a3Qb00000008ULuEAM,0
a420X000000OhJDQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2vjQAC,a3Qb00000008ULuEAM,0
a420X000000OhJFQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2vkQAC,a3Qb00000008ULuEAM,0
a420X000000OhJGQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050861000,005b0000000L1KUAA0,1571050861000,,0030X00002gW2vKQAS,a3Qb00000008ULuEAM,0
a420X000000OhJIQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2vLQAS,a3Qb00000008ULuEAM,0
a420X000000OhJPQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2vpQAC,a3Qb00000008ULuEAM,0
a420X000000OhJVQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2vsQAC,a3Qb00000008ULuEAM,0
a420X000000OhJbQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2vvQAC,a3Qb00000008ULuEAM,0
a420X000000OhJiQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050798000,005b0000000L1KUAA0,1571050798000,,0030X00002gW2vYQAS,a3Qb00000008ULuEAM,0
a420X000000OhJkQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2vZQAS,a3Qb00000008ULuEAM,0
a420X000000OhJlQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2w0QAC,a3Qb00000008ULuEAM,0
a420X000000OhJmQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2w1QAC,a3Qb00000008ULuEAM,0
a420X000000OhJnQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2w2QAC,a3Qb00000008ULuEAM,0
a420X000000OhJoQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,0030X00002gW2w3QAC,a3Qb00000008ULuEAM,0
a420X000000OhJrQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,0030X00002gW2w6QAC,a3Qb00000008ULuEAM,0
a420X000000OhJtQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2w8QAC,a3Qb00000008ULuEAM,0
a420X000000OhJwQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2WAQA0,a3Qb00000008ULuEAM,0
a420X000000OhJxQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2waQAC,a3Qb00000008ULuEAM,0
a420X000000OhJzQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2wAQAS,a3Qb00000008ULuEAM,0
a420X000000OhK4QAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2WCQA0,a3Qb00000008ULuEAM,0
a420X000000OhK6QAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2WcQAK,a3Qb00000008ULuEAM,0
a420X000000OhK7QAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2wCQAS,a3Qb00000008ULuEAM,0
a420X000000OhKBQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2wDQAS,a3Qb00000008ULuEAM,0
a420X000000OhKJQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2wFQAS,a3Qb00000008ULuEAM,0
a420X000000OhKMQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050841000,005b0000000L1KUAA0,1571050841000,,0030X00002gW2WgQAK,a3Qb00000008ULuEAM,0
a420X000000OhKNQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2wGQAS,a3Qb00000008ULuEAM,0
a420X000000OhKOQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2WHQA0,a3Qb00000008ULuEAM,0
a420X000000OhKPQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2whQAC,a3Qb00000008ULuEAM,0
a420X000000OhKUQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050798000,005b0000000L1KUAA0,1571050798000,,0030X00002gW2WiQAK,a3Qb00000008ULuEAM,0
a420X000000OhKZQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2wJQAS,a3Qb00000008ULuEAM,0
a420X000000OhKbQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2wkQAC,a3Qb00000008ULuEAM,0
a420X000000OhKjQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2wmQAC,a3Qb00000008ULuEAM,0
a420X000000OhKkQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050841000,005b0000000L1KUAA0,1571050841000,,0030X00002gW2WmQAK,a3Qb00000008ULuEAM,0
a420X000000OhKuQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2WPQA0,a3Qb00000008ULuEAM,0
a420X000000OhKwQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050798000,005b0000000L1KUAA0,1571050798000,,0030X00002gW2WpQAK,a3Qb00000008ULuEAM,0
a420X000000OhL6QAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2WSQA0,a3Qb00000008ULuEAM,0
a420X000000OhLHQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050798000,005b0000000L1KUAA0,1571050798000,,0030X00002gW2wUQAS,a3Qb00000008ULuEAM,0
a420X000000OhLKQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2WvQAK,a3Qb00000008ULuEAM,0
a420X000000OhLNQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2wwQAC,a3Qb00000008ULuEAM,0
a420X000000OhLOQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2WwQAK,a3Qb00000008ULuEAM,0
a420X000000OhLPQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2wWQAS,a3Qb00000008ULuEAM,0
a420X000000OhLUQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050815000,005b0000000L1KUAA0,1571050815000,,0030X00002gW2WYQA0,a3Qb00000008ULuEAM,0
a420X000000OhLVQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050861000,005b0000000L1KUAA0,1571050861000,,0030X00002gW2wyQAC,a3Qb00000008ULuEAM,0
a420X000000OhLWQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2WyQAK,a3Qb00000008ULuEAM,0
a420X000000OhLcQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2x0QAC,a3Qb00000008ULuEAM,0
a420X000000OhLdQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2X0QAK,a3Qb00000008ULuEAM,0
a420X000000OhLgQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2x2QAC,a3Qb00000008ULuEAM,0
a420X000000OhLjQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2X3QAK,a3Qb00000008ULuEAM,0
a420X000000OhLlQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050841000,005b0000000L1KUAA0,1571050841000,,0030X00002gW2X4QAK,a3Qb00000008ULuEAM,0
a420X000000OhLmQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2x5QAC,a3Qb00000008ULuEAM,0
a420X000000OhLwQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2XAQA0,a3Qb00000008ULuEAM,0
a420X000000OhLyQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050804000,005b0000000L1KUAA0,1571050804000,,0030X00002gW2xAQAS,a3Qb00000008ULuEAM,0
a420X000000OhLzQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2XBQA0,a3Qb00000008ULuEAM,0
a420X000000OhM2QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050861000,005b0000000L1KUAA0,1571050861000,,0030X00002gW2XCQA0,a3Qb00000008ULuEAM,0
a420X000000OhM3QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2XcQAK,a3Qb00000008ULuEAM,0
a420X000000OhM5QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2XDQA0,a3Qb00000008ULuEAM,0
a420X000000OhM8QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2XEQA0,a3Qb00000008ULuEAM,0
a420X000000OhMCQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2XfQAK,a3Qb00000008ULuEAM,0
a420X000000OhMEQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2XGQA0,a3Qb00000008ULuEAM,0
a420X000000OhMVQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2XOQA0,a3Qb00000008ULuEAM,0
a420X000000OhMdQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2XSQA0,a3Qb00000008ULuEAM,0
a420X000000OhMfQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2XTQA0,a3Qb00000008ULuEAM,0
a420X000000OhMkQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2XvQAK,a3Qb00000008ULuEAM,0
a420X000000OhMmQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2XwQAK,a3Qb00000008ULuEAM,0
a420X000000OhMoQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2XxQAK,a3Qb00000008ULuEAM,0
a420X000000OhMpQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2XYQA0,a3Qb00000008ULuEAM,0
a420X000000OhMxQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2Y4QAK,a3Qb00000008ULuEAM,0
a420X000000OhMzQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2Y6QAK,a3Qb00000008ULuEAM,0
a420X000000OhN2QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2Y9QAK,a3Qb00000008ULuEAM,0
a420X000000OhN5QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2YBQA0,a3Qb00000008ULuEAM,0
a420X000000OhN7QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2YCQA0,a3Qb00000008ULuEAM,0
a420X000000OhNCQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2YeQAK,a3Qb00000008ULuEAM,0
a420X000000OhNFQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2YGQA0,a3Qb00000008ULuEAM,0
a420X000000OhNGQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050861000,005b0000000L1KUAA0,1571050861000,,0030X00002gW2YgQAK,a3Qb00000008ULuEAM,0
a420X000000OhNHQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2YHQA0,a3Qb00000008ULuEAM,0
a420X000000OhNIQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050841000,005b0000000L1KUAA0,1571050841000,,0030X00002gW2YhQAK,a3Qb00000008ULuEAM,0
a420X000000OhNJQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2YIQA0,a3Qb00000008ULuEAM,0
a420X000000OhNNQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050866000,005b0000000L1KUAA0,1571050866000,,0030X00002gW2YKQA0,a3Qb00000008ULuEAM,0
a420X000000OhNWQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2YoQAK,a3Qb00000008ULuEAM,0
a420X000000OhGSQA0,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2pEQAS,a3Qb00000008ULuEAM,0
a420X000000OhHAQA0,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050841000,005b0000000L1KUAA0,1571050841000,,0030X00002gW2q1QAC,a3Qb00000008ULuEAM,0
a420X000000OhHlQAK,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2qoQAC,a3Qb00000008ULuEAM,0
a420X000000OhIEQA0,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050793000,005b0000000L1KUAA0,1571050794000,,0030X00002gW2uJQAS,a3Qb00000008ULuEAM,0
a420X000000OhISQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2uQQAS,a3Qb00000008ULuEAM,0
a420X000000OhKnQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2wnQAC,a3Qb00000008ULuEAM,0
a420X000000OhKqQAK,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050856000,005b0000000L1KUAA0,1571050857000,,0030X00002gW2WOQA0,a3Qb00000008ULuEAM,0
a420X000000OhLZQA0,FALSE,FRA Speaker,GBP,1571048321000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2wzQAC,a3Qb00000008ULuEAM,0
a420X000000OhM1QAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050810000,005b0000000L1KUAA0,1571050810000,,0030X00002gW2xBQAS,a3Qb00000008ULuEAM,0
a420X000000OhMnQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050836000,005b0000000L1KUAA0,1571050836000,,0030X00002gW2XXQA0,a3Qb00000008ULuEAM,0
a420X000000OhMwQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2Y3QAK,a3Qb00000008ULuEAM,0
a420X000000OhNEQA0,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050861000,005b0000000L1KUAA0,1571050861000,,0030X00002gW2YfQAK,a3Qb00000008ULuEAM,0
a420X000000OhHyQAK,FALSE,FRA Speaker,GBP,1571048320000,005b0000000L1KUAA0,1571050826000,005b0000000L1KUAA0,1571050826000,,0030X00002gW2uaQAC,a3Qb00000008ULuEAM,0
a420X000000OhNdQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050826000,005b0000000L1KUAA0,1571050826000,,0030X00002gW2YSQA0,a3Qb00000008ULuEAM,0
a420X000000OhNeQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2YsQAK,a3Qb00000008ULuEAM,0
a420X000000OhNfQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2YTQA0,a3Qb00000008ULuEAM,0
a420X000000OhNgQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2YtQAK,a3Qb00000008ULuEAM,0
a420X000000OhNiQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2YuQAK,a3Qb00000008ULuEAM,0
a420X000000OhNjQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050793000,005b0000000L1KUAA0,1571050794000,,0030X00002gW2YVQA0,a3Qb00000008ULuEAM,0
a420X000000OhNkQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2YvQAK,a3Qb00000008ULuEAM,0
a420X000000OhNlQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050793000,005b0000000L1KUAA0,1571050794000,,0030X00002gW2YWQA0,a3Qb00000008ULuEAM,0
a420X000000OhNmQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2YwQAK,a3Qb00000008ULuEAM,0
a420X000000OhNnQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050793000,005b0000000L1KUAA0,1571050794000,,0030X00002gW2YXQA0,a3Qb00000008ULuEAM,0
a420X000000OhNoQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2YxQAK,a3Qb00000008ULuEAM,0
a420X000000OhNpQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050793000,005b0000000L1KUAA0,1571050794000,,0030X00002gW2YYQA0,a3Qb00000008ULuEAM,0
a420X000000OhNqQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2YyQAK,a3Qb00000008ULuEAM,0
a420X000000OhNrQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050789000,005b0000000L1KUAA0,1571050789000,,0030X00002gW2YZQA0,a3Qb00000008ULuEAM,0
a420X000000OhNsQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2YzQAK,a3Qb00000008ULuEAM,0
a420X000000OhNtQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050826000,005b0000000L1KUAA0,1571050826000,,0030X00002gW2Z0QAK,a3Qb00000008ULuEAM,0
a420X000000OhNuQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050831000,005b0000000L1KUAA0,1571050831000,,0030X00002gW2Z1QAK,a3Qb00000008ULuEAM,0
a420X000000OhNvQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050820000,005b0000000L1KUAA0,1571050820000,,0030X00002gW2Z2QAK,a3Qb00000008ULuEAM,0
a420X000000OhNwQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2Z3QAK,a3Qb00000008ULuEAM,0
a420X000000OhNxQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050852000,005b0000000L1KUAA0,1571050852000,,0030X00002gW2Z4QAK,a3Qb00000008ULuEAM,0
a420X000000OhNyQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050836000,005b0000000L1KUAA0,1571050836000,,0030X00002gW2Z5QAK,a3Qb00000008ULuEAM,0
a420X000000OhNzQAK,FALSE,FRA Speaker,GBP,1571048322000,005b0000000L1KUAA0,1571050783000,005b0000000L1KUAA0,1571050784000,,0030X00002gW2Z6QAK,a3Qb00000008ULuEAM,0
